user_id,name,department,status,hire_date,termination_date,last_login,role,access_level,manager_id,has_conflict
2317,Brian King Jr.,IT,Terminated,2025-02-03,2025-09-29,2026-04-11,Read-Only,Medium,7,True
2318,Joseph Briggs,Procurement,Active,2024-08-15,,2026-04-12,Initiator,Medium,59,False
2319,Andrew Payne,Legal,Active,2025-12-02,,2026-03-16,Admin,Medium,55,False
2320,Tracie Scott,Legal,Active,2024-07-16,,2026-03-20,Initiator,Low,35,False
2321,Edward Lynn,Sales,Active,2024-07-22,,2026-04-02,Read-Only,High,58,False
2322,Mary Payne,Legal,Active,2024-07-13,,2026-03-24,Initiator,Low,15,False
2323,Kevin Perez,Legal,Active,2025-12-30,,2026-03-27,Read-Only,High,23,False
2324,Brian Jordan,Finance,Active,2025-09-02,,2026-04-09,Approver,Low,64,False
2325,Mark Cole,Operations,Active,2024-08-29,,2026-04-02,Read-Only,Low,80,False
2326,Mary Thompson,Marketing,Terminated,2023-08-19,2023-06-25,2024-04-11,Initiator,Medium,48,True
2327,Shawn Pruitt,HR,Active,2025-05-18,,2026-03-25,Initiator,Medium,66,False
2328,Craig Weaver,Finance,Active,2024-04-22,,2026-03-15,Admin,Medium,52,False
2329,Joseph Graham,HR,Active,2025-03-03,,2026-03-14,Admin,Low,84,False
2330,Jose Ray,Finance,Active,2023-10-09,,2026-03-14,Initiator,High,74,False
2331,Melanie Parker DDS,IT,Active,2024-07-02,,2026-03-25,Approver,Low,7,False
2332,Katherine Miller,Legal,Active,2023-07-20,,2026-04-07,Read-Only,Medium,96,False
2333,Richard Martin,Sales,Active,2024-08-25,,2026-03-28,Initiator,Low,52,False
2334,Bethany Parker MD,Sales,Active,2024-08-08,,2026-04-05,Initiator,Medium,27,False
2335,Joseph Webb,HR,Active,2023-11-17,,2026-03-23,Approver,Medium,35,False
2336,Derrick Schwartz,Procurement,Active,2024-06-01,,2026-04-10,Approver,High,3,False
2337,Amy Welch,Legal,Active,2024-12-17,,2026-04-11,Initiator+Approver,Low,92,True
2338,Maria Sanders,Procurement,Active,2023-11-04,,2026-03-24,Admin,Low,50,False
2339,Steven Martinez,Procurement,Active,2026-02-17,,2026-04-03,Admin,Medium,45,False
2340,Mary Wilson,Procurement,Active,2025-05-08,,2026-03-30,Read-Only,High,69,False
2341,Laura White,Sales,Active,2024-01-06,,2026-04-05,Read-Only,High,85,False
2342,Jenna Webb,Finance,Active,2023-06-22,,2026-03-27,Admin,High,27,False
2343,Dennis Marsh,Legal,Active,2024-06-30,,2026-04-04,Admin,Medium,87,False
2344,Morgan Perry,Procurement,Active,2026-01-13,,2026-04-09,Approver,Low,46,False
2345,Mark Lyons,Operations,Active,2023-11-15,,2026-03-20,Initiator,Medium,72,False
2346,Logan Gallegos,Procurement,Active,2024-11-19,,2026-04-01,Approver,Medium,78,False
2347,Bethany Snyder,Finance,Active,2025-08-28,,2026-04-01,Approver,High,15,False
2348,Michael Hill,IT,Active,2025-03-14,,2026-03-17,Approver,Low,52,False
2349,Stephanie Levy,Operations,Active,2024-03-24,,2026-03-20,Approver,Medium,77,False
2350,Kathleen Fernandez,IT,Active,2024-05-29,,2026-03-20,Admin,Low,14,False
2351,Blake Miller,Legal,Terminated,2023-05-21,2023-05-29,2024-03-18,Read-Only,High,52,True
2352,Amber Cruz,Procurement,Terminated,2023-08-07,2025-09-16,2026-04-12,Read-Only,High,23,True
2353,David Wolfe,Operations,Active,2024-08-01,,2026-04-13,Admin,Medium,84,False
2354,Andrew Payne,Sales,Active,2025-08-25,,2026-04-01,Read-Only,Medium,53,False
2355,Charles Lee,Marketing,Active,2026-01-14,,2026-03-25,Approver,High,79,False
2356,Dorothy Frost,Finance,Active,2023-11-28,,2026-03-14,Initiator,Medium,79,False
2357,Gabriel Reynolds,Marketing,Active,2025-04-08,,2026-03-26,Read-Only,Low,12,False
2358,Carla Smith,Legal,Active,2026-01-27,,2026-03-21,Read-Only,Low,66,False
2359,Derek Keith,Marketing,Terminated,2025-04-18,2022-09-10,2024-05-11,Admin,Low,31,True
2360,Kevin Garrison,Sales,Active,2023-07-21,,2026-03-15,Approver,Medium,17,False
2361,Ryan Johnson,IT,Active,2025-11-02,,2026-03-16,Initiator,High,74,False
2362,Paul Johnson,Procurement,Terminated,2023-08-17,2022-06-11,2024-08-05,Read-Only,High,23,True
2363,Andrew Pace,Procurement,Active,2023-05-25,,2026-03-24,Initiator,Low,43,False
2364,Richard Garcia,Sales,Active,2024-10-29,,2026-03-30,Initiator,High,96,False
2365,Sandra Lawrence,HR,Active,2023-12-03,,2026-03-17,Read-Only,Medium,10,False
2366,Janet Hooper,Operations,Active,2024-09-28,,2026-03-16,Initiator,Low,100,False
2367,Sabrina Morse,HR,Active,2023-09-28,,2026-03-29,Initiator,Medium,51,False
2368,Stephanie Fox,HR,Active,2024-02-29,,2026-04-01,Read-Only,Medium,16,False
2369,Stacy Jones,Finance,Active,2025-05-20,,2026-03-17,Admin,Low,97,False
2370,Dalton Miller,Finance,Active,2025-04-02,,2026-04-02,Read-Only,Low,44,False
2371,Zachary Thomas,Sales,Active,2024-11-02,,2026-03-19,Read-Only,High,34,False
2372,Diane Simmons,Finance,Active,2024-05-08,,2026-03-24,Initiator,Medium,91,False
2373,Veronica White,Procurement,Active,2024-10-29,,2026-03-20,Admin,Medium,38,False
2374,Ryan Waters,Procurement,Active,2024-05-06,,2026-03-19,Read-Only,Low,34,False
2375,Timothy Pope,IT,Active,2025-12-31,,2026-03-20,Approver,High,67,False
2376,Nicole Bullock,IT,Active,2026-01-20,,2026-04-06,Admin,Low,47,False
2377,Dr. John Beck,IT,Active,2024-06-24,,2026-03-14,Approver,Low,82,False
2378,Dale Luna,IT,Terminated,2023-07-15,2025-11-12,2026-04-08,Read-Only,Low,38,True
2379,Jeremiah Roberson,Sales,Active,2025-06-24,,2026-04-09,Admin,Medium,33,False
2380,Rodney Savage,Marketing,Terminated,2026-01-16,2022-12-28,2024-02-28,Approver,Low,39,True
2381,Juan Vargas,Sales,Terminated,2026-02-18,2023-01-10,2024-08-04,Admin,Low,66,True
2382,Mariah Davis,Operations,Active,2023-07-12,,2026-03-25,Initiator+Approver,Medium,83,True
2383,Stephen Baker,Sales,Active,2023-05-23,,2026-04-03,Admin,Medium,63,False
2384,Tammy Hunt,Sales,Active,2023-07-01,,2026-04-08,Read-Only,Medium,2,False
2385,Destiny Barajas,Finance,Active,2024-04-12,,2026-04-06,Admin,High,29,False
2386,Mitchell Wilson,Sales,Active,2024-08-22,,2026-03-25,Initiator,Low,26,False
2387,Scott Larson,Legal,Terminated,2023-05-28,2025-10-18,2026-04-06,Initiator,Low,68,True
2388,Thomas Jones,Marketing,Active,2025-01-24,,2026-04-02,Initiator,Medium,81,False
2389,Jordan Ayala,Finance,Active,2024-05-09,,2026-03-28,Initiator,Medium,71,False
2390,Jeffrey Delacruz,Finance,Active,2025-11-20,,2026-03-30,Approver,High,33,False
2391,Sean Lloyd,Sales,Active,2024-10-29,,2026-04-06,Initiator+Approver,High,6,True
2392,Martin Olsen,IT,Active,2024-08-23,,2026-04-11,Approver,Low,9,False
2393,Deanna Flores,Sales,Active,2024-07-02,,2026-04-12,Approver,High,32,False
2394,Rachel Carlson,Procurement,Active,2023-08-07,,2026-04-10,Initiator,Medium,82,False
2395,Edward Zimmerman,Finance,Active,2025-02-05,,2026-03-29,Initiator,Medium,11,False
2396,Danielle Wright,Procurement,Terminated,2025-02-03,2025-12-08,2026-04-10,Approver,Low,63,True
2397,Jose Singleton,IT,Active,2026-02-23,,2026-03-26,Initiator+Approver,High,93,True
2398,Jason Hanson,Procurement,Active,2025-02-09,,2026-03-26,Read-Only,High,33,False
2399,Aaron Mitchell,Operations,Active,2024-09-06,,2026-03-29,Initiator+Approver,Medium,65,True
2400,Amber Sullivan,Procurement,Active,2023-04-26,,2026-04-04,Admin,Medium,69,False
2401,Jennifer Christensen,Marketing,Active,2024-04-15,,2026-04-05,Admin,Low,57,False
2402,Andrea Sullivan,Finance,Active,2025-03-06,,2026-03-29,Initiator,Medium,66,False
2403,Robert Cunningham,Procurement,Active,2023-06-03,,2026-04-08,Approver,High,98,False
2404,Michelle Miller,Operations,Active,2024-06-29,,2026-04-10,Read-Only,Medium,82,False
2405,Sydney Hernandez,Sales,Active,2025-02-11,,2026-03-20,Initiator,High,28,False
2406,Matthew Frey,IT,Active,2023-05-22,,2026-04-04,Admin,Low,61,False
2407,Jose Fields,Finance,Active,2024-07-08,,2026-03-15,Approver,Low,87,False
2408,Shawn Thompson,Sales,Active,2024-05-20,,2026-04-08,Approver,Medium,22,False
2409,Thomas Kelly,Sales,Active,2025-04-27,,2026-04-03,Read-Only,Low,77,False
2410,David Olson,Operations,Active,2024-09-09,,2026-04-06,Admin,Medium,39,False
2411,Tyler Arellano,Legal,Active,2025-05-22,,2026-04-04,Admin,Low,46,False
2412,Lindsey Young,Legal,Active,2023-09-05,,2026-04-04,Read-Only,Low,51,False
2413,Gregory Reynolds,Operations,Active,2026-03-03,,2026-03-20,Read-Only,High,53,False
2414,Phillip Williams,Legal,Active,2025-06-01,,2026-03-30,Admin,High,91,False
2415,Michael Smith,Marketing,Active,2025-01-11,,2026-03-23,Admin,Medium,48,False
2416,Randy James,HR,Active,2024-05-24,,2026-03-31,Read-Only,Medium,72,False
2417,Nancy Robinson,Marketing,Active,2024-12-29,,2026-03-25,Read-Only,Medium,14,False
2418,Abigail Hernandez,Finance,Active,2024-11-02,,2026-04-08,Admin,Low,62,False
2419,Megan Day,Procurement,Active,2025-12-10,,2026-03-20,Read-Only,Low,91,False
2420,Stephanie White,Procurement,Active,2024-10-19,,2026-04-05,Read-Only,High,13,False
2421,Dr. Rebecca Smith,HR,Active,2024-04-12,,2026-04-05,Admin,Medium,37,False
2422,Kurt Reyes,Finance,Active,2023-07-22,,2026-04-09,Initiator,Medium,100,False
2423,Claudia Clark MD,Operations,Active,2025-05-08,,2026-03-17,Approver,Low,39,False
2424,Michelle Morse,Marketing,Active,2025-09-15,,2026-03-30,Approver,Medium,74,False
2425,Michael Newton,IT,Active,2024-07-26,,2026-03-22,Initiator,High,99,False
2426,Karen Larson,Finance,Active,2024-06-10,,2026-03-14,Admin,Medium,96,False
2427,Lorraine Munoz,Marketing,Active,2025-03-02,,2026-04-03,Read-Only,High,59,False
2428,Jessica Lucas,Legal,Active,2024-05-01,,2026-04-07,Admin,Medium,78,False
2429,Willie Owens,HR,Active,2025-05-31,,2026-04-10,Read-Only,Medium,51,False
2430,Rebecca Brown,Procurement,Active,2025-12-06,,2026-03-18,Initiator,Low,48,False
2431,George Diaz,HR,Active,2023-10-01,,2026-04-12,Initiator+Approver,Low,63,True
2432,Elizabeth Payne,IT,Active,2024-04-30,,2026-03-24,Initiator,Low,10,False
2433,Olivia Harris,Finance,Active,2025-07-27,,2026-03-27,Approver,Low,12,False
2434,Jeff Bennett,Procurement,Active,2025-02-17,,2026-03-20,Initiator,Low,56,False
2435,James Wong,IT,Active,2023-08-04,,2026-03-30,Approver,Low,43,False
2436,Patrick Cooke,Finance,Active,2025-03-07,,2026-03-24,Admin,Medium,68,False
2437,Theresa Rivera,Operations,Active,2026-01-30,,2026-04-01,Admin,High,80,False
2438,David Fisher,Operations,Active,2026-02-04,,2026-04-13,Approver,Medium,55,False
2439,Latoya Jones,Sales,Active,2024-09-30,,2026-03-17,Approver,Low,87,False
2440,Brett Edwards,Legal,Active,2023-08-20,,2026-03-24,Initiator+Approver,Low,46,True
2441,Daniel Lewis,Sales,Terminated,2025-02-21,2024-03-25,2024-03-06,Approver,High,40,True
2442,Hailey Ramos,Sales,Active,2025-08-20,,2026-04-13,Initiator,High,70,False
2443,Noah Maynard,Legal,Active,2025-10-24,,2026-04-03,Admin,High,85,False
2444,Crystal Brennan,Marketing,Active,2025-01-25,,2026-04-04,Approver,Medium,35,False
2445,Elizabeth Rivera,Marketing,Active,2024-12-25,,2026-03-20,Admin,High,18,False
2446,Christine Park,Procurement,Active,2025-07-05,,2026-03-18,Read-Only,High,57,False
2447,Carrie Griffith,Marketing,Active,2024-01-25,,2026-04-12,Read-Only,Medium,52,False
2448,Eric Kim,Marketing,Active,2025-01-17,,2026-03-20,Read-Only,Low,16,False
2449,Kevin Davis,Finance,Active,2025-03-21,,2026-03-28,Initiator,High,97,False
2450,Christian Becker,Marketing,Active,2025-07-11,,2026-03-14,Read-Only,Low,78,False
2451,Matthew Foster,Legal,Active,2024-06-04,,2026-03-31,Initiator+Approver,High,12,True
2452,Brandon Walls,Legal,Active,2023-07-10,,2026-04-05,Initiator,Medium,3,False
2453,Emily Gray,HR,Active,2024-01-26,,2026-03-19,Read-Only,Medium,13,False
2454,Courtney Brown,Legal,Active,2024-03-06,,2026-03-14,Admin,High,56,False
2455,Kimberly Hansen,IT,Active,2024-11-30,,2026-03-22,Initiator,Low,83,False
2456,Matthew Baker,Operations,Active,2023-07-23,,2026-04-13,Initiator+Approver,Low,83,True
2457,Jacob Ortega,Legal,Active,2025-12-12,,2026-04-09,Initiator+Approver,High,73,True
2458,Kristi Osborne,HR,Terminated,2025-06-25,2026-02-20,2026-04-10,Approver,High,89,True
2459,Susan Mccarthy,Procurement,Active,2025-12-25,,2026-04-12,Approver,Low,85,False
2460,Denise Turner,IT,Terminated,2024-02-12,2022-12-22,2024-09-09,Read-Only,High,54,True
2461,Kathryn Johnson,Sales,Active,2025-03-22,,2026-03-15,Approver,Low,86,False
2462,Elizabeth Walker,Sales,Active,2024-02-26,,2026-03-16,Initiator,High,4,False
2463,Christina Jordan,Procurement,Active,2025-01-21,,2026-04-04,Read-Only,Low,48,False
2464,John Mitchell,IT,Active,2024-05-26,,2026-04-13,Initiator+Approver,Medium,4,True
2465,Barbara Wood,Procurement,Active,2026-01-03,,2026-03-21,Approver,Medium,6,False
2466,Cody Brown,Operations,Active,2025-04-01,,2026-04-08,Initiator,High,45,False
2467,Bethany Knox,Marketing,Active,2025-09-07,,2026-03-31,Initiator,High,61,False
2468,Michael Price,Procurement,Active,2023-11-15,,2026-03-17,Read-Only,High,78,False
2469,Eric Welch,HR,Active,2024-06-15,,2026-03-29,Read-Only,Medium,17,False
2470,Edward Moore,Legal,Active,2024-02-25,,2026-03-14,Initiator,Medium,64,False
2471,Brittany Walker,Marketing,Terminated,2025-06-30,2023-09-01,2025-01-05,Approver,High,29,True
2472,Michael Turner,Finance,Active,2025-09-01,,2026-03-22,Read-Only,Medium,79,False
2473,Yvette Fox,Finance,Active,2024-10-19,,2026-04-06,Admin,High,94,False
2474,Matthew Keller,IT,Active,2024-05-10,,2026-03-22,Read-Only,Low,76,False
2475,Tyler Combs,IT,Active,2025-06-18,,2026-04-03,Read-Only,Medium,85,False
2476,David White,Sales,Active,2026-01-03,,2026-03-21,Read-Only,Low,7,False
2477,John Fritz,Marketing,Active,2025-03-06,,2026-04-13,Approver,Low,5,False
2478,Daniel Mejia,Marketing,Active,2025-04-17,,2026-04-01,Admin,High,74,False
2479,Tiffany Travis,Procurement,Active,2023-06-28,,2026-03-17,Admin,High,81,False
2480,Carrie Wheeler,Operations,Active,2023-09-01,,2026-04-07,Read-Only,Low,34,False
2481,Sonya Stewart,Procurement,Active,2025-07-16,,2026-03-21,Admin,Low,99,False
2482,Brandi Lee,Legal,Active,2024-04-23,,2026-03-16,Approver,Medium,44,False
2483,Jose Garcia,Procurement,Active,2023-08-23,,2026-03-23,Initiator,Low,44,False
2484,Jake Lopez,IT,Active,2025-11-05,,2026-03-19,Admin,Medium,83,False
2485,Alisha Cobb,HR,Active,2025-06-29,,2026-04-10,Approver,Medium,15,False
2486,Shirley Peterson,Finance,Terminated,2024-07-17,2023-09-14,2025-02-07,Admin,Medium,58,True
2487,Peter Montes,Operations,Active,2025-09-26,,2026-03-14,Approver,Medium,66,False
2488,Karen Morgan,Marketing,Active,2025-05-28,,2026-03-18,Approver,High,26,False
2489,Travis Jones,Legal,Active,2025-05-08,,2026-03-26,Initiator,Low,47,False
2490,Loretta Wagner,Marketing,Active,2025-04-07,,2026-04-02,Approver,High,88,False
2491,Adam Drake,Sales,Active,2024-12-06,,2026-03-18,Approver,Low,79,False
2492,Jeffrey Griffin,Operations,Active,2025-01-24,,2026-04-05,Initiator,Medium,38,False
2493,Kristen Delgado,Operations,Active,2023-11-03,,2026-03-16,Read-Only,Medium,42,False
2494,Angela Martinez,Sales,Active,2024-07-08,,2026-04-13,Initiator+Approver,Medium,91,True
2495,Amanda Thompson,IT,Active,2025-01-11,,2026-03-15,Initiator,High,97,False
2496,Richard Munoz,Operations,Active,2025-05-31,,2026-04-09,Read-Only,High,98,False
2497,Christina Willis,Marketing,Active,2024-01-03,,2026-03-19,Approver,Low,54,False
2498,Michael Mcfarland,Operations,Active,2025-02-11,,2026-04-06,Admin,High,29,False
2499,Colleen Burke,IT,Active,2025-05-31,,2026-03-16,Read-Only,High,93,False
2500,James Mcgee,Sales,Active,2025-01-17,,2026-03-30,Approver,Low,36,False
2501,Sherri Cox,Legal,Active,2026-02-20,,2026-03-24,Initiator,Low,40,False
2502,Barbara Owens,Finance,Active,2023-07-24,,2026-04-06,Read-Only,Medium,16,False
2503,Isabel Young,Procurement,Terminated,2025-05-04,2022-05-27,2024-02-13,Admin,Medium,6,True
2504,Savannah Davis DVM,Operations,Active,2024-10-07,,2026-04-10,Initiator+Approver,Medium,75,True
2505,Steven Harding,Sales,Active,2023-06-21,,2026-03-20,Admin,High,67,False
2506,Alejandra Wilson,Finance,Active,2025-09-14,,2026-03-21,Admin,High,86,False
2507,Miss Elizabeth Sparks,Procurement,Active,2023-10-11,,2026-03-31,Initiator,Low,14,False
2508,Anna Bell,IT,Active,2024-08-27,,2026-03-16,Admin,Low,66,False
2509,Holly Nguyen,Legal,Active,2023-11-06,,2026-03-23,Admin,Medium,11,False
2510,Joseph Flores,HR,Terminated,2025-08-19,2024-01-24,2025-02-02,Read-Only,High,75,True
2511,Nathan Reeves,Procurement,Active,2024-12-16,,2026-03-26,Read-Only,Low,35,False
2512,Steven Ray,Finance,Active,2023-06-19,,2026-03-27,Read-Only,Low,67,False
2513,Maria Morris,Operations,Active,2025-12-18,,2026-03-25,Initiator,Low,83,False
2514,Paul Fitzgerald,Finance,Active,2025-09-01,,2026-04-10,Approver,Medium,75,False
2515,Amy Jenkins,Operations,Active,2023-12-29,,2026-03-22,Initiator,Medium,83,False
2516,Timothy Bennett,Procurement,Active,2023-08-14,,2026-03-26,Initiator,Medium,81,False
2517,James Trevino,Operations,Active,2026-01-21,,2026-04-07,Approver,High,81,False
2518,Jennifer Kennedy,Legal,Active,2025-08-24,,2026-04-04,Read-Only,High,94,False
2519,Mrs. Ashley Brennan,Procurement,Active,2024-10-11,,2026-04-02,Admin,Medium,32,False
2520,Ashley Bush,IT,Active,2023-09-13,,2026-03-19,Initiator,Medium,59,False
2521,Kenneth Peters,IT,Active,2025-04-20,,2026-04-07,Admin,Low,52,False
2522,Dawn Matthews,Legal,Active,2025-03-27,,2026-03-17,Read-Only,High,43,False
2523,Nicole Stewart,Legal,Active,2024-12-03,,2026-04-03,Admin,High,93,False
2524,David Sparks,Finance,Active,2023-12-04,,2026-04-03,Read-Only,Low,24,False
2525,Chelsey Padilla,Operations,Active,2025-01-24,,2026-04-05,Read-Only,Medium,44,False
2526,Audrey Herrera,Procurement,Active,2024-03-04,,2026-03-20,Approver,High,42,False
2527,Kayla Richard,HR,Active,2025-07-29,,2026-04-07,Admin,Low,90,False
2528,Mason Hernandez,IT,Active,2025-03-15,,2026-04-01,Initiator+Approver,High,12,True
2529,Dakota Warren,Finance,Active,2023-12-07,,2026-03-17,Admin,High,92,False
2530,John Lowe,Legal,Active,2024-03-20,,2026-04-01,Approver,Medium,14,False
2531,Joshua Wilson,IT,Active,2025-09-27,,2026-04-03,Approver,Medium,6,False
2532,Matthew Wilkerson,Marketing,Active,2025-05-01,,2026-03-23,Admin,High,64,False
2533,James Boyd,Marketing,Active,2024-12-21,,2026-04-06,Approver,Medium,83,False
2534,James King,Marketing,Active,2025-05-21,,2026-04-13,Admin,High,3,False
2535,Thomas Howard,Procurement,Active,2023-09-28,,2026-03-31,Approver,Medium,24,False
2536,Melissa Barnett,Operations,Active,2024-01-12,,2026-03-21,Admin,Low,47,False
2537,Teresa Anderson,IT,Active,2023-10-13,,2026-04-02,Admin,High,41,False
2538,Thomas Beck,Legal,Active,2025-10-08,,2026-03-14,Approver,Medium,90,False
2539,Ronald Silva,Marketing,Active,2025-06-24,,2026-04-10,Read-Only,Low,41,False
2540,Cody Sweeney,Finance,Terminated,2024-12-03,2024-01-14,2024-06-10,Admin,Low,90,True
2541,Dawn Moore,Marketing,Active,2023-08-05,,2026-04-05,Initiator,Medium,80,False
2542,Jordan Guzman,Procurement,Active,2023-05-31,,2026-03-26,Read-Only,High,22,False
2543,Mrs. Amy Johnson,HR,Active,2023-09-08,,2026-03-27,Initiator,Medium,62,False
2544,Stephanie Stevens MD,Sales,Active,2025-11-04,,2026-03-23,Admin,High,93,False
2545,Kimberly Stevenson,IT,Active,2024-10-14,,2026-03-14,Initiator,Low,77,False
2546,Rhonda Patrick,Procurement,Active,2023-10-14,,2026-03-22,Initiator+Approver,Medium,28,True
2547,Tiffany Johnson,Procurement,Active,2024-06-18,,2026-03-27,Admin,Medium,30,False
2548,Dr. Jennifer Daniel,Operations,Active,2025-05-23,,2026-03-20,Admin,High,79,False
2549,Robert Henry,HR,Active,2024-03-11,,2026-03-26,Initiator,High,79,False
2550,Sally Aguilar,Finance,Active,2023-11-18,,2026-03-21,Approver,Low,25,False
2551,Michael Hubbard,Marketing,Active,2025-03-12,,2026-03-18,Approver,High,84,False
2552,Dominique Sanchez,Procurement,Active,2025-07-13,,2026-04-03,Initiator,High,52,False
2553,Amber Ortiz,Operations,Active,2023-12-01,,2026-04-01,Read-Only,High,44,False
2554,Anna Allen,Sales,Active,2025-08-30,,2026-04-04,Initiator+Approver,High,91,True
2555,Maria Mccoy,Operations,Active,2024-10-14,,2026-03-29,Initiator,High,34,False
2556,Angela Davis,Operations,Terminated,2025-01-28,2026-01-20,2026-04-07,Admin,Low,82,True
2557,Carrie Adams,Finance,Active,2024-04-18,,2026-03-30,Initiator,Low,33,False
2558,Randy Mills,HR,Active,2025-11-10,,2026-03-27,Initiator,Low,48,False
2559,Beth Davis,Finance,Active,2025-04-03,,2026-04-13,Initiator,High,42,False
2560,Derek Wu,Operations,Active,2024-06-25,,2026-04-13,Admin,High,23,False
2561,Denise Clark,Marketing,Terminated,2023-05-29,2023-08-07,2024-11-10,Approver,Medium,13,True
2562,Tammy Andrews,Sales,Active,2024-02-07,,2026-03-26,Initiator+Approver,Medium,91,True
2563,Michael Daugherty,Sales,Active,2023-05-10,,2026-04-09,Read-Only,High,80,False
2564,Sarah Trujillo,HR,Active,2025-07-11,,2026-03-19,Admin,Medium,14,False
2565,Anthony Dyer,Legal,Active,2025-03-10,,2026-03-26,Approver,High,64,False
2566,Anthony Kim,Marketing,Active,2025-05-01,,2026-03-25,Initiator+Approver,Medium,85,True
2567,Brandon Kim,Operations,Active,2023-09-09,,2026-03-14,Initiator,Low,71,False
2568,David Blair,Finance,Active,2024-04-21,,2026-04-06,Admin,High,31,False
2569,John Chang MD,Procurement,Active,2025-02-22,,2026-03-19,Read-Only,High,46,False
2570,Elizabeth Marquez,HR,Active,2023-07-05,,2026-03-19,Initiator,Low,12,False
2571,Zachary Howard,Legal,Active,2023-12-28,,2026-03-20,Approver,Medium,42,False
2572,Don Evans,Sales,Active,2023-09-09,,2026-03-20,Approver,Medium,81,False
2573,Christopher Clark,Operations,Active,2023-12-08,,2026-03-31,Read-Only,High,63,False
2574,Carmen Perez,HR,Active,2023-06-12,,2026-04-10,Admin,Low,62,False
2575,Rebecca Smith,Operations,Active,2024-06-26,,2026-03-29,Admin,Low,90,False
2576,Eric Smith,HR,Active,2025-12-19,,2026-04-07,Initiator,Medium,76,False
2577,Jose Bryant,Sales,Active,2024-06-10,,2026-03-21,Initiator,Low,4,False
2578,Alex Keller,HR,Active,2024-07-02,,2026-04-01,Approver,Medium,69,False
2579,Jennifer Keller,HR,Active,2023-10-08,,2026-03-21,Initiator+Approver,Low,48,True
2580,Beth Watson,HR,Active,2024-12-30,,2026-04-10,Read-Only,High,29,False
2581,Megan Mason,Legal,Active,2025-10-16,,2026-03-22,Approver,Medium,27,False
2582,Sarah Cantu,HR,Active,2025-12-12,,2026-03-15,Read-Only,High,89,False
2583,Michelle Wright,Finance,Active,2024-07-28,,2026-04-13,Approver,Low,43,False
2584,Gary Bentley,Sales,Active,2024-01-06,,2026-03-18,Approver,Medium,52,False
2585,Rachel Palmer,HR,Active,2025-04-29,,2026-04-09,Approver,Low,86,False
2586,William Smith,IT,Active,2023-10-31,,2026-03-23,Admin,High,84,False
2587,Denise Williams,IT,Active,2023-11-27,,2026-03-22,Initiator,Medium,53,False
2588,Zachary Robinson,Operations,Terminated,2024-08-22,2024-03-10,2024-08-12,Approver,Medium,33,True
2589,Dakota Garcia,HR,Active,2023-12-26,,2026-04-12,Read-Only,High,85,False
2590,Warren Saunders,Marketing,Active,2025-10-21,,2026-03-24,Initiator,High,21,False
2591,Bryan Scott,Procurement,Active,2025-10-29,,2026-04-08,Admin,High,95,False
2592,Rachel Gonzales,IT,Active,2023-12-20,,2026-04-04,Admin,Medium,73,False
2593,Stephanie Smith,IT,Active,2025-08-04,,2026-03-20,Initiator,Medium,26,False
2594,Jerry Cabrera,Finance,Terminated,2023-05-30,2022-12-08,2024-03-26,Approver,Low,5,True
2595,Erin Taylor,Procurement,Terminated,2023-07-08,2024-03-16,2024-02-18,Initiator,High,5,True
2596,Timothy Smith,Operations,Active,2025-03-02,,2026-04-11,Initiator,High,56,False
2597,Rebecca Perez,Legal,Active,2023-09-29,,2026-03-21,Approver,Medium,77,False
2598,Kristina Hubbard,HR,Active,2023-05-18,,2026-03-20,Approver,High,93,False
2599,William Williams,Legal,Active,2025-12-15,,2026-03-26,Initiator,High,44,False
2600,Mrs. Diane Blevins,IT,Terminated,2025-03-20,2024-02-12,2024-02-27,Read-Only,High,83,True
2601,Jeremy Hoover,HR,Active,2024-01-03,,2026-04-01,Initiator+Approver,Medium,65,True
2602,Robert Lee,Finance,Active,2024-12-08,,2026-04-08,Approver,Medium,85,False
2603,Mary Johnson,Procurement,Active,2026-01-22,,2026-03-17,Read-Only,High,32,False
2604,Chad Sexton,IT,Active,2025-04-19,,2026-04-09,Admin,High,15,False
2605,John Fernandez,Finance,Terminated,2023-11-26,2026-02-08,2026-04-12,Initiator,Low,93,True
2606,Mr. David Bernard,Sales,Active,2024-05-25,,2026-04-02,Initiator,High,14,False
2607,Caleb Weber,Marketing,Active,2026-03-02,,2026-04-01,Initiator,Low,8,False
2608,Ruth Santiago,Operations,Active,2025-07-12,,2026-03-17,Approver,Low,5,False
2609,Adam Huff,Finance,Active,2026-02-02,,2026-03-24,Read-Only,Low,83,False
2610,Valerie White,Operations,Active,2024-08-13,,2026-03-23,Read-Only,Medium,96,False
2611,Michael Watts,Marketing,Active,2023-06-14,,2026-03-25,Admin,Medium,82,False
2612,Melissa Burgess,Procurement,Active,2023-07-07,,2026-03-15,Approver,Medium,69,False
2613,Christopher Sandoval,Legal,Active,2024-12-11,,2026-04-09,Admin,Low,94,False
2614,Katie Weeks,Sales,Active,2024-01-09,,2026-04-05,Approver,Medium,95,False
2615,Justin Ross,HR,Active,2023-10-12,,2026-03-19,Initiator+Approver,High,6,True
2616,Tracy Mata,Procurement,Active,2023-11-25,,2026-03-22,Approver,Medium,17,False
2617,Denise Ortega,Legal,Active,2025-01-12,,2026-03-14,Read-Only,Medium,54,False
2618,Daniel Garrett,Procurement,Active,2023-08-31,,2026-03-30,Read-Only,Medium,47,False
